sample_id,laser_power_W,scan_speed_mm_s,layer_thickness_um,hatch_spacing_um,energy_density_J_mm3,density,quality_label,power_density,line_energy_J_mm,log_energy_density,laser_power_W_z,scan_speed_mm_s_z,layer_thickness_um_z,hatch_spacing_um_z,energy_density_J_mm3_z,power_density_z,line_energy_J_mm_z,log_energy_density_z
104,183.79,680.32,42.24,90.79,70.4487,0.9988,0,2975.573094827601,0.2701522812793979,4.2689797096687165,-1.6144673523761819,-1.2959639569875514,-0.3128351195363256,-0.3216573999430854,0.012420484194708058,-0.10920803564464711,-0.22701280389960735,0.16590249760808679
105,182.6,848.12,38.18,78.19,72.121,0.9966,0,2753.5454883935286,0.21529972173748996,4.292115603201173,-1.643227190574675,-0.33449984074095035,-0.7792302669952389,-1.1787846275298994,0.08825986449951291,-0.3508097141379573,-0.9476533104498266,0.23939841283728353
106,238.54,1022.89,40.99,102.16,55.6931,0.9993,0,2282.7134502820113,0.23320200608081024,4.037652510206804,-0.2912731159329004,0.6669011342079084,-0.45642968464067074,0.451797883998348,-0.6567510520282085,-0.8631505555456505,-0.7124571525071912,-0.5689558392012964
107,304.02,696.02,59.37,113.7,64.7134,0.9997,0,3841.6692450911432,0.436797793166863,4.185302862076125,1.2912430229220047,-1.2060057530240735,1.65498480065362,1.2368175829151602,-0.24767734386374426,0.8332436126029759,1.9623381963787347,-0.09991418626815698
108,286.83,933.6,32.11,111.11,86.1032,0.9958,0,2765.098345070854,0.3072300771208226,4.467093622563605,0.8757962845757031,0.15528533599778327,-1.476525475141939,1.0606303194667595,0.722357444657288,-0.338238351461653,0.26010688203803345,0.7952520114887818
109,255.91,753.15,42.0,89.62,90.2701,0.9976,0,3791.4107471820025,0.33978623116245105,4.5138232421784545,0.12852385004006403,-0.878661027391366,-0.34040527603636006,-0.40124778536186106,0.9113277931546226,0.7785542987450325,0.6878222618820936,0.9436982410276357
110,319.13,992.2,48.75,105.79,62.3694,0.954,1,3040.351474652873,0.3216387825035275,4.148981095087982,1.6564204642490914,0.49105289983598865,0.43500537552710383,0.698732156707883,-0.3539785502468471,-0.038718759345980486,0.44940519067561346,-0.21529773537509905
111,198.73,1122.29,44.26,87.46,45.7428,0.9513,1,2024.6449114833663,0.1770754439583352,3.844660233178644,-1.253398459363166,1.2364454319129867,-0.08078630232770426,-0.5481838815196013,-1.1080005801313615,-1.1439705542001077,-1.449835216478131,-1.1820354253626308
112,207.24,878.58,57.72,100.07,40.8326,0.9981,0,2357.1562461764033,0.23588062555487263,3.7336759398696007,-1.04772936434705,-0.15996946540798543,1.4654399747158846,0.30962360577164616,-1.330679839338833,-0.782144843108893,-0.6772660563985617,-1.5345998163324739
113,316.8,737.37,56.35,81.23,93.8635,0.9956,0,5289.117989839454,0.42963505431465887,4.552439016247799,1.6001091844150672,-0.9690776171075242,1.3080603313615227,-0.9719856773819695,1.0742897193564327,2.408300209756657,1.868235755255715,1.0663691745504262
114,246.27,679.92,59.12,71.87,85.25,0.9989,0,5039.715833943616,0.36220437698552777,4.457250055911469,-0.10445500729899011,-1.2982558857509527,1.626265887632751,-1.6087087607321737,0.6836645311393428,2.1369106269383753,0.9823467853825106,0.7639819012938416
115,249.35,860.84,40.31,111.77,64.2865,0.9974,0,2591.5624745611667,0.2896589377817016,4.178785276777412,-0.030017779020537413,-0.26161650606480735,-0.5345451280574345,1.1055274599594018,-0.26703740572592244,-0.5270732367595208,0.029261232176710276,-0.12061863392397286
116,314.3,1131.25,56.28,86.29,57.2174,0.9951,0,3219.773486425385,0.27783425414364643,4.064184279127209,1.5396893562669722,1.287784636213163,1.3000190357156791,-0.6277742669383759,-0.5876235226383776,0.15652119256404023,-0.1260887839007303,-0.4846722286841948
117,275.62,823.51,45.62,110.98,66.1044,0.9502,1,3015.7624587923397,0.33468931767677385,4.206249615598262,0.6048737751596455,-0.4755107579091796,0.07544458450582323,1.051786943309118,-0.18459501533179162,-0.06547555594355817,0.6208601666428583,-0.03337252367664743
118,297.23,684.3,58.8,82.37,89.6728,0.9966,0,5273.2339017472505,0.434356276486921,4.507257422398752,1.1271427696717793,-1.2731592657917148,1.5895056789660387,-0.8944360710764958,0.8842400326714196,2.391015771996655,1.930262103090144,0.9228405666411998
119,234.98,1111.63,58.98,102.22,35.0616,0.8991,2,2067.924907125504,0.211383284006369,3.5852285872844516,-0.3773109512157878,1.1753655303683586,1.6101832963410643,0.455879442224952,-1.5923966746788023,-1.0968749710865344,-0.999106582530432,-2.00617330565075
120,270.63,678.35,55.88,72.46,98.5177,0.9681,1,5505.842432648542,0.3989533426697133,4.600335517791332,0.4842757981760476,-1.3072517061473001,1.254068774882289,-1.5685734381705696,1.28535929049476,2.6441311948947637,1.4651463751740306,1.2185222440776593
121,216.58,740.82,31.45,78.11,119.0166,0.9986,0,3742.8206166449218,0.2923517183661348,4.787630066548206,-0.8220008863857667,-0.9493097315231928,-1.5523434055170333,-1.1842267051653712,2.2149914575282885,0.7256804364154235,0.0646383737467764,1.8135018267341383
122,256.13,817.43,52.75,118.61,50.0826,0.9986,0,2641.7308698220536,0.31333569846959375,3.933443930417109,0.13384079491709636,-0.5103480751128707,0.8945079838610084,1.5708250977922436,-0.9111891571529526,-0.4724819690472997,0.3403211527726679,-0.899995785232943
123,268.55,1134.61,44.62,109.93,48.2567,0.997,0,2153.0906837467423,0.23668925886427938,3.8970453989745506,0.4340065011568329,1.3070368378257284,-0.039431067577652905,0.9803596743435503,-0.9939943502992443,-1.0042009342298281,-0.6666424150849956,-1.0156231923878316
124,250.22,930.0,41.73,78.46,82.1688,0.9997,0,3429.1838317723714,0.26905376344086024,4.42087227749708,-0.008991678825000227,0.13465797712717667,-0.371421702098899,-1.1604176155101824,0.5439310511446257,0.384393265511504,-0.24144488251598267,0.6484204203931911
125,207.88,1165.92,30.15,89.57,66.0231,0.9981,0,1990.5880004674148,0.17829696720186633,4.205037336088741,-1.0322618883411379,1.4864375617809207,-1.7016817532255524,-0.40464908388403176,-0.1882819983006253,-1.1810299406336342,-1.4337871207040658,-0.037223578399943946
126,253.4,1056.61,37.89,115.2,54.945,0.9969,0,2081.801968349512,0.2398235867538638,4.024369065259685,0.06786234257937683,0.8601107289625884,-0.8125442060994469,1.3388565385802569,-0.6906776443896417,-1.081774500752588,-0.625464325003002,-0.6111534289514221
127,258.89,1140.33,52.53,85.56,50.5132,0.9549,1,2653.46858104406,0.22703077179412978,3.9418380855073316,0.20054428519259307,1.339811419142359,0.8692353404026437,-0.6774332253620566,-0.8916612990178997,-0.4597094549511817,-0.7935334311628071,-0.8733300284050844
128,209.39,1005.04,49.34,76.85,54.9493,0.995,0,2710.9950106505503,0.20833996656849477,4.0244459235089804,-0.9957683121396887,0.5646238131411512,0.5027820102563552,-1.269939427924053,-0.6904826379103552,-0.39711146466576097,-1.0390889979060942,-0.6109092729447838
129,234.48,1136.72,59.39,83.92,41.3887,0.9973,0,2458.0280184667927,0.20627771130973324,3.7468818172839997,-0.38939491684540684,1.319126762052668,1.6572823136952899,-0.7889958168892293,-1.305460513029258,-0.6723801616381248,-1.0661824405224651,-1.49264863577339
130,275.34,933.28,56.39,90.88,57.567,0.9951,0,3246.3028319928144,0.2950240013715069,4.070171398028381,0.5981067544070582,0.1534517929870624,1.3126553574448616,-0.3155350626031803,-0.5717690423689522,0.1853893793691043,0.09974622276457086,-0.46565291643630885
131,280.81,1011.3,32.17,116.15,74.3156,0.996,0,2390.6354109028593,0.2776723029763671,4.321687284663575,0.7303053383950907,0.6004924982883724,-1.4696329360169302,1.403481210501485,0.18778572948601419,-0.7457141373855145,-0.1282164616645259,0.33333892958873235
132,299.53,831.19,37.49,112.25,85.6312,0.9979,0,3210.3594945085174,0.36036285325858103,4.461660027820424,1.1827290115680258,-0.43150572565188544,-0.8584944669328372,1.138179925772233,0.7009520822798034,0.14627725810486755,0.9581532636490855,0.7779910823582772
133,307.44,998.12,48.13,77.9,82.1526,0.9956,0,3954.031782575375,0.3080190758626217,4.420677473941419,1.373897347828599,0.524973445534319,0.3637824712353489,-1.1985121589584844,0.5431963755715002,0.9555120912483048,0.2704725688483853,0.6478015869086274
134,251.48,931.71,37.93,96.03,74.0956,0.9953,0,2810.708234622826,0.26991231177082997,4.318761968505111,0.021459914561639454,0.14445597259071496,-0.8079491800161079,0.03479868518031921,0.17780865380159327,-0.2886074697500001,-0.2301654689649243,0.32404606229145405
135,300.81,928.16,45.73,105.15,67.3931,0.9954,0,3082.195233691077,0.3240928288226168,4.225271942347076,1.2136639635798512,0.1241151048155332,0.08808090623500553,0.6551955356241084,-0.12615202699309472,0.006813967779560971,0.4816458955261332,0.02705580221582904
136,247.54,1034.25,30.2,113.39,69.8874,0.9976,0,2110.790358350663,0.23934251873338167,4.2610927026532055,-0.07376173459975828,0.7319919110884889,-1.6959379706213786,1.2157295320777066,-0.013034663903771495,-1.0502304788465717,-0.6317844877239502,0.14084780074881556
137,202.83,747.77,33.69,82.15,97.9968,0.9992,0,3301.8442638912793,0.2712465062786686,4.59508752637986,-1.1543099412002895,-0.9094874692591056,-1.295021944850047,-0.9094017845740433,1.2617362962946919,0.24582737349113495,-0.21263712363345869,1.2018509220316798
138,188.97,694.0,55.02,80.11,61.775,0.9984,0,3398.964751996265,0.2722910662824207,4.139556905043649,-1.4892774684533288,-1.217579993279247,1.1552757140904995,-1.0481747642785755,-0.3809347947323917,0.35151005556437315,-0.19891393083238387,-0.24523560968414482
139,307.94,658.11,45.51,107.09,96.0157,0.9973,0,4369.368736423753,0.46791569798361976,4.57487282107627,1.385981313458218,-1.4232233015753766,0.06280826277664091,0.7871659182843,1.1718927297564814,1.4074653722015131,2.371158183580905,1.1376347608839987
140,277.83,736.34,41.88,89.44,100.7315,0.9518,1,4218.605895046443,0.3773121112529538,4.622336989609956,0.6582849032425611,-0.9749793336732809,-0.3541903542863769,-0.41349246004167317,1.3857558820864462,1.2434111984157208,1.1808287772207586,1.2884144358545067
141,316.47,1189.16,49.31,100.01,53.9672,0.9976,0,2661.0242201586293,0.2661290322580645,4.006736643700584,1.592133767099519,1.6195986229345025,0.4993357406938507,0.3055420475450431,-0.7350212107724909,-0.45148770666731836,-0.2798693385248741,-0.6671664356838037
142,253.21,1092.64,31.73,119.48,61.1245,0.9689,1,1939.5837813911533,0.231741470200615,4.129140436094667,0.06327043564012166,1.0665562123259094,-1.52017822293366,1.630007692078,-0.41043519351746366,-1.2365307188340438,-0.7316453421801732,-0.27832566163255773
143,294.47,1095.26,32.63,116.19,70.9216,0.9954,0,2313.955898724166,0.2688585358727608,4.275576636856951,1.0604392793962827,1.0815683457261833,-1.416790136058531,1.4062022493192206,0.033866661881810874,-0.829153756205715,-0.24400973809870613,0.18685899106356962
144,221.69,1070.3,48.75,84.95,50.0131,0.9976,0,2438.2441716379158,0.20712884238064094,3.932082462485837,-0.6985027576510608,0.9385519908899783,0.43500537552710383,-0.7189290673325294,-0.9143410060623491,-0.6939081629424604,-1.0550004732414135,-0.9043207676038927
145,223.88,951.85,56.94,94.71,43.6159,0.9972,0,2483.4244204225897,0.23520512685822345,3.7980902977363455,-0.6455749881933297,0.2598545858279411,1.375836966090773,-0.05499559580496652,-1.204456226827702,-0.6447447993570236,-0.6861406053164726,-1.3299743853468093
146,265.36,775.04,47.42,117.83,61.2761,0.9983,0,2905.7313812611815,0.342382328654005,4.131577724581165,0.3569108004398637,-0.7532352258142618,0.28222075825608073,1.517764840846393,-0.40356008136401716,-0.18520703188436188,0.7219292028706508,-0.27058311441943733
147,258.27,881.86,37.42,87.41,89.5378,0.9983,0,3350.527588289827,0.2928696164924137,4.5057674430600665,0.18556016781186538,-0.1411756495480997,-0.8665357625786806,-0.5515851800417709,0.8781177362287071,0.2988026457026828,0.07144240205794186,0.9181073414032971
148,298.28,1059.34,49.03,117.28,48.964,0.998,0,2400.8487768298473,0.2815715445466045,3.911302746103663,1.152519097493978,0.8757531427727985,0.46717055811047725,1.4803505571025244,-0.9619180519738311,-0.7346003556776556,-0.07698910885174189,-0.9703318024302984
149,222.42,932.82,43.94,70.73,76.73,0.9999,0,3371.1053854558904,0.23843828391329513,4.353241283242128,-0.6808601678318174,0.15081607490915203,-0.11754651099441664,-1.6862583670376474,0.29727960008813203,0.32119459242887566,-0.6436641200369995,0.4335766835971574
150,226.76,1166.96,30.7,77.28,81.9074,0.9991,0,2514.452089490614,0.19431685747583463,4.417724322331143,-0.5759713461667243,1.4923965765657623,-1.6385001445796405,-1.2406882606333913,0.5320764712177725,-0.6109817144552567,-1.2233214297987716,0.6384202945845021
151,317.31,1156.58,53.79,70.65,72.1978,0.9989,0,3883.2550422563277,0.27435196873540957,4.2931653658708075,1.6124348293572783,1.4329210251555131,1.0139786620278235,-1.691700444673119,0.09174277092025648,0.8784956357993537,-0.17183826107192748,0.24273319945661048
152,268.62,1163.04,46.64,118.34,41.8444,0.9726,1,1951.6958035044004,0.2309636813867107,3.7575749480552347,0.4356982563449794,1.469935674684435,0.19261774963096923,1.5524580857725265,-1.2847943612593007,-1.2233508943991147,-0.7418637554961983,-1.4586797107524099
153,279.36,1099.92,37.75,109.46,61.471,0.997,0,2320.318909096085,0.2539821077896574,4.134702449061045,0.695261838069196,1.1082693158198023,-0.8286267973911337,0.9483874682351524,-0.39472129931450073,-0.8222297794497776,-0.4394528816638652,-0.2606567856538897
154,228.1,879.25,32.5,104.4,76.4685,0.9993,0,2484.91998906243,0.2594256468581177,4.349871402122552,-0.5435863182793452,-0.15613048472928945,-1.4317239708293834,0.6041760577915599,0.28542048512687723,-0.6431173805891928,-0.36793689800727675,0.4228715644389389
155,300.96,779.81,46.47,88.71,93.6133,0.9971,0,4350.582402344332,0.38594016491196576,4.5497980581418815,1.2172891532687362,-0.7259039753107084,0.1730888887767781,-0.4631514184653539,1.0629430632826047,1.387022824902009,1.2941821924724655,1.0579796289811536
156,286.3,797.76,39.7,76.7,117.8716,0.977,1,4679.007348345903,0.3588798636181308,4.77804391898439,0.8629872810083077,-0.6230536720531008,-0.6046192758283548,-1.280143323490562,2.16306531362528,1.7444018890978634,0.938670081558261,1.7830494611172063
157,191.75,978.84,48.45,110.68,36.531,0.9461,2,1769.923574155476,0.1958951411875281,3.625167258142335,-1.422090619552647,0.41450247913840454,0.40054267990206127,1.0313791521760989,-1.5257588791756744,-1.4211482603190657,-1.2025862957781654,-1.879299918909932
158,208.62,1069.23,45.36,91.27,47.1321,0.996,0,2137.749212056966,0.19511237058443928,3.8739493141936365,-1.0143776192093015,0.9324210814478818,0.045576914964119655,-0.28900493413025513,-1.0449953471842433,-1.0208949182363087,-1.2128701587124295,-1.0889926469456623
159,290.74,768.46,46.05,88.05,93.3012,0.9973,0,4296.889242248445,0.37834109777997554,4.54649391490309,0.9702928957993244,-0.7909374539722032,0.12484111490171793,-0.5080485589579963,1.048789220913933,1.3285960472092617,1.194347369210979,1.047483339696166
160,314.22,1108.67,32.26,88.16,99.6461,0.965,1,3214.8443196854128,0.283420675223466,4.611610403197964,1.5377559217662335,1.158405257519193,-1.4592941273294178,-0.5005657022092226,1.3365326186870352,0.15115746785846285,-0.05269564873284034,1.2543392321227596
161,302.24,725.15,34.76,100.91,118.8366,0.9897,1,4130.378801475832,0.4167965248569262,4.786129148204892,1.2482241052805616,-1.0390960408294163,-1.1721049971207276,0.36676542094410064,2.206828395604672,1.1474059572765953,1.6995660623727096,1.8087338515024307
162,216.71,1197.4,48.75,99.78,37.2062,0.9488,2,1813.8284047855007,0.18098379822949723,3.642997806107636,-0.8188590553220659,1.6668123554605574,0.43500537552710383,0.2898960743430613,-1.495138326893306,-1.3733727564322182,-1.3984881430640623,-1.8226575229761217
163,245.67,827.08,56.28,84.93,62.1424,0.9972,0,3497.3853190313257,0.2970329351453305,4.145392493177173,-0.11895576605453348,-0.4550552936958279,1.3000190357156791,-0.7202895867413971,-0.3642730783394086,0.45860743221872485,0.12613913978584523,-0.22669766602649744
164,313.54,1062.43,31.04,84.31,112.7671,0.996,0,3500.3666649152924,0.2951159135190083,4.734153376203017,1.5213217285099514,0.8934582924700698,-1.5994424228712585,-0.762465688416304,1.9315744825747039,0.4618516151440106,0.10095374374602847,1.6436221419562733
165,255.65,668.04,37.1,111.02,92.9072,0.9959,0,3447.0065345805583,0.3826866654691336,4.542307060590956,0.12224018791266236,-1.366326170023954,-0.903295971245393,1.0545079821268533,1.0309211853700158,0.4037872272935673,1.2514384535088878,1.0341829374804534
166,243.82,673.61,53.54,101.62,66.5239,0.9993,0,3561.899081643311,0.36196018467659324,4.212481609283126,-0.16366643888412366,-1.3344110619935987,0.9852597490069543,0.4150638599589137,-0.16557054601536172,0.5288087625096175,0.9791386421221803,-0.013575316409545915
167,257.91,844.41,56.73,83.05,64.8292,0.9989,0,3677.6904907958606,0.3054321952605962,4.1870635088918915,0.17685971255854074,-0.3557574800214922,1.351713079153243,-0.8481784111749857,-0.24242577402621693,0.6548084039761324,0.2364867172673965,-0.094321130225667
168,201.64,1071.63,44.27,83.95,50.6238,0.9976,0,2241.357461406348,0.1881619588850629,3.94398280645898,-1.1830697793987834,0.9461726540282867,-0.0796375458068689,-0.7869550377759272,-0.8866455509692769,-0.908152510431282,-1.304183093780563,-0.8665168820257795
169,209.35,1150.63,38.71,108.29,43.406,0.9971,0,1680.153335472303,0.18194380469829569,3.7933745954433844,-0.9967350293900581,1.3988285847999284,-0.7183461713909964,0.8687970828163778,-1.21397526403752,-1.5188326910659231,-1.385875795459064,-1.3449547817375251
170,296.92,746.25,57.7,106.13,64.9759,0.9972,0,3749.012975300827,0.3978827470686767,4.189289523827226,1.1196507109814156,-0.9181967985600283,1.4631424616742155,0.7218609866586375,-0.23577287855846915,0.7324187167091556,1.4510811325912851,-0.08724973681884962
171,195.18,1034.06,55.39,86.76,39.2756,0.9846,1,2175.5548213197367,0.18875113629770035,3.6957458265312138,-1.3391946153334604,0.7309032449258732,1.1977797053613854,-0.595802060829979,-1.4012903249781214,-0.9797563463215598,-1.2964426143455676,-1.6550926077883603
172,274.87,654.08,59.11,112.95,62.9409,0.9998,0,3720.576489432572,0.420239114481409,4.157959219228599,0.586747826715217,-1.4463144838666386,1.6251171311119166,1.1857981050826116,-0.3280608286393627,0.7014752550983957,1.744794025325585,-0.18677688097929698
173,288.44,974.59,52.96,97.22,57.4753,0.9962,0,3044.233208789465,0.2959603525585118,4.068604442854688,0.9147066539030767,0.39015073602727196,0.9186318707985385,0.11574959000796255,-0.575927668915595,-0.03449480946007341,0.11204779263382275,-0.47063067121600477
174,200.16,715.23,58.0,106.71,45.2131,0.9982,0,2622.5661415838795,0.27985403296841577,3.8332633076786005,-1.2188383176624553,-1.095935874161754,1.4976051572992581,0.7613160495158082,-1.1320226573588061,-0.49333626993616636,-0.09955338705586408,-1.2182400988173039
175,203.01,782.22,47.35,109.77,49.9365,0.981,1,2364.3123517190606,0.25953056684820125,3.9305797589065326,-1.1499597135736273,-0.7120951045112185,0.2741794626102374,0.969475519072606,-0.9178148424142883,-0.7743578514894762,-0.36655848293544613,-0.909094414004203
176,311.03,754.66,54.05,111.23,68.5551,0.9995,0,3705.3480806703183,0.41214586701295947,4.242119244221664,1.460660221049263,-0.8700089963095283,1.043846331569527,1.0687934359199673,-0.07345492724174447,0.6849043017073576,1.6384667727049704,0.08057471509802833
177,306.65,1038.82,55.48,112.77,47.1813,0.9965,0,2617.6349839242384,0.29519069713713636,3.8749709789729834,1.3548046821338005,0.7581771972103417,1.208118514048898,1.1735534304027997,-1.0427641102584546,-0.49870216108195137,0.10193623398713195,-1.0857471190428738
178,253.84,1034.13,34.88,70.37,99.9941,0.9986,0,3488.167817743495,0.24546236933460974,4.615062099293404,0.0784962323334415,0.7313043324594694,-1.1583199188707098,-1.7107477163972706,1.3523145384060284,0.4485773111071171,-0.5513832762925819,1.2653042533470975
179,212.15,1123.95,43.73,109.83,39.2995,0.9385,2,1718.6010027257141,0.1887539481293652,3.69633906192778,-0.9290648218641914,1.2459569362811003,-0.14167039793194672,0.9735570772992099,-1.4002064517560409,-1.4769954569860493,-1.2964056731378608,-1.6532080737695718
180,319.04,668.32,49.3,116.32,83.2478,0.9677,1,4103.989917933374,0.47737610725401003,4.433762456131883,1.6542453504357606,-1.364721819889573,0.4981869841730154,1.415045625476862,0.5928640723423081,1.11869061570345,2.4954468983778466,0.6893687189710553
181,314.2,1192.24,37.93,99.04,70.1597,0.9952,0,2660.9202622841494,0.26353754277662217,4.264926646937146,1.5372725631410478,1.6372464744126876,-0.8079491800161079,0.2395568562149472,-0.0006857652270995173,-0.4516008295233916,-0.3139157405200145,0.15302711181327155
182,217.09,805.71,47.79,96.82,58.2231,0.9777,1,2782.889655552406,0.26943937645058397,4.081311668483386,-0.8096752414435556,-0.5775015878805113,0.3247247495269666,0.088539201830603,-0.5420146816573677,-0.31887854957046363,-0.23637878611172367,-0.43026356041931463
183,221.81,621.74,40.47,94.76,93.0234,0.9959,0,3764.846387681744,0.3567568436967221,4.543543687460749,-0.6956026058999522,-1.6316169243875869,-0.5161650237240787,-0.05159429728279585,1.0361908953451504,0.7496480111601691,0.9107783265634687,1.0381113365917713
184,319.41,951.03,55.39,79.39,76.37,0.9953,0,4230.468737008877,0.3358569130311347,4.348599108561364,1.6631874850016788,0.2551561318629693,1.1977797053613854,-1.097153462997822,0.2809534762408978,1.2563198748450004,0.6361997700203348,0.4188298627606092
185,284.3,950.12,30.94,104.4,92.6232,0.997,0,2866.143304665045,0.2992253610070307,4.539278216018389,0.8146514184898317,0.24994199392623284,-1.610929988079606,0.6041760577915599,1.0180416876683085,-0.22828521440212166,0.1549427343080352,1.0245611909230747
186,319.37,1102.54,42.53,108.25,62.9229,0.9975,0,2675.912194520727,0.2896674950568687,4.157677669640382,1.6622207677513088,1.1232814492200762,-0.2795211804321176,0.8660760439986415,-0.3288771348317244,-0.43528720055450637,0.02937365572016188,-0.18767128104382771
187,272.0,911.77,31.08,74.07,129.5786,0.9958,0,4027.5529696177887,0.2983208484595896,4.871975344304168,0.5173858640012038,0.03020332373518884,-1.5948473967879195,-1.4590516257566992,2.6939817910685337,1.0355149453057446,0.14305945327589029,2.0814419162421904
188,317.82,996.84,40.2,114.16,69.4647,0.9535,1,2792.8126741751307,0.3188274948838329,4.255111875201643,1.6247604742994894,0.5176392734914369,-0.5471814497866168,1.2681095293191227,-0.03220425432106601,-0.3080807123398825,0.41247113051079537,0.12184847458214597
189,266.17,797.55,48.41,92.07,74.8774,0.9972,0,3624.7915944001343,0.33373456209642033,4.329118879851407,0.3764868247598465,-0.6242569346538864,0.39594765381872155,-0.234584157775537,0.21326355275650324,0.5972459126944631,0.6083168040212483,0.35694691728872574
190,262.47,705.74,36.99,93.05,108.0591,0.9956,0,3996.8565432144524,0.37190750134610484,4.691889937125702,0.28706547910066615,-1.1503118840734359,-0.9159322929745752,-0.16791870674100678,1.7180650629280958,1.0021123055984404,1.1098242360743733,1.509363651729256
191,197.18,1181.83,47.87,88.44,39.4116,0.8877,2,1886.510028891292,0.16684294695514584,3.6991168724664156,-1.2908587528149844,1.5775990283451835,0.3339148016936445,-0.48151843048507104,-1.3951226781913884,-1.294283481627136,-1.584267445078479,-1.6443837883541874
192,270.74,725.72,39.8,104.93,89.3385,0.9988,0,3555.3606368256283,0.37306399162211323,4.503563726147942,0.4869342706145641,-1.03583004234157,-0.5931317106200079,0.6402298221265609,0.8690794126655018,0.5216938849137222,1.1250179434470686,0.9111067822446287
193,216.0,962.17,45.32,81.29,60.9422,0.9648,1,2761.625701697607,0.2244925532909985,4.1262016921577604,-0.8360182865161251,0.3189863479236792,0.04098188888078071,-0.9679041191553654,-0.4187025612323269,-0.3420171449245925,-0.826879971107478,-0.28766118502456206
194,238.31,674.22,37.44,103.26,91.4364,0.9953,0,3423.012733480968,0.35346029485924474,4.526520840467827,-0.2968317401225249,-1.3309158706294124,-0.8642382495370114,0.5266264514860862,0.9642198993852599,0.37767811990733363,0.8674690144010667,0.984034768604621
195,192.87,691.21,32.22,86.59,99.9998,0.9979,0,3222.455496084309,0.2790324214059403,4.615118536641279,-1.3950225365423004,-1.2335661964039668,-1.4638891534127567,-0.6073664758053567,1.3525730353669425,0.15943964962322454,-0.11034753371947545,1.265483538168294
196,254.39,709.21,48.99,83.98,87.1975,0.995,0,4271.1941635974445,0.3586948858589134,4.4795786179398265,0.09178859452602199,-1.1304294020509347,0.4625755320271383,-0.7849142586626252,0.7719843261184784,1.3006356767364002,0.9362398856436821,0.8349131622682142
197,207.4,855.73,33.27,109.19,66.7144,0.9952,0,2219.6736596614855,0.2423661668984376,4.215298860402052,-1.043862495345572,-0.2908958960172516,-1.3432697187251064,0.9300204562154353,-0.1569313054795336,-0.9317479676891188,-0.5920604828007016,-0.004625739894358974
198,227.23,705.27,32.74,83.59,117.742,0.9997,0,3854.392455243974,0.32218866533384377,4.776953072224344,-0.5646124184748824,-1.153004900370432,-1.4041538143293488,-0.8114443871355504,2.157187909040276,0.8470885077406433,0.45662942678586504,1.7795841624507878
199,291.98,951.07,36.7,84.28,99.2577,0.9976,0,3642.6386768563007,0.30700158768544905,4.607743871217147,1.0002611305607798,0.2553853247393098,-0.9492462320787832,-0.764506467529606,1.3189185450696301,0.616666403447259,0.25710503957481745,1.242056399549449
